30000
Yaw Pitch Raw
7835.jpg 10.863388 -12.566559 0.1296997
7836.jpg 12.557495 -9.151291 -0.2245102
7837.jpg 19.0598 -12.720421 0.48447418
7838.jpg -33.44465 3.23497 -3.818184
7839.jpg -0.08026886 -15.678467 -0.2316742
7840.jpg -2.526657 -11.122025 0.213974
7841.jpg -0.30017853 -6.1650085 -1.9312286
7842.jpg 9.314224 -8.457092 -1.1690674
7843.jpg 5.6806793 -19.51326 0.29797363
7844.jpg -50.701843 -6.2799835 -2.3098984
7845.jpg 12.630959 5.6785736 -0.72052
7846.jpg 20.62616 -5.341484 2.1339874
7847.jpg 5.8172913 -12.0538025 -0.13419342
7848.jpg -15.973389 -9.736847 0.88772583
7849.jpg 6.823929 -10.930138 -1.7138367
7850.jpg 22.528748 -23.286926 -5.1933594
7851.jpg -12.319153 -15.510742 0.84524536
7852.jpg -1.295166 1.5062256 -0.6314697
7853.jpg 3.0055542 1.9717712 3.3921967
7854.jpg -3.4288025 -12.396378 -0.7735748
7855.jpg 8.25309 -9.795746 1.4436188
7856.jpg 11.325882 -0.6654053 1.0011749
7857.jpg -2.6976624 -5.8564606 -0.35071564
7858.jpg 15.080917 -22.101501 -4.8773956
7859.jpg 11.395226 1.1683502 0.9527893
7860.jpg -1.159584 -23.399536 -0.32043457
7861.jpg 11.367348 -14.095474 -1.4430771
7862.jpg -19.228264 -3.8430328 -1.8125305
7863.jpg 2.7696686 -16.809486 1.1894379
7864.jpg -41.13965 -1.5555954 -0.5869751
7865.jpg -2.7002716 -13.340851 0.94799805
7866.jpg 13.806427 0.87405396 -0.46987915
7867.jpg 7.0034866 -6.478012 -1.1613464
7868.jpg -20.015686 -4.8386993 2.0824585
7869.jpg 15.199951 -5.035721 -1.9769135
7870.jpg 16.192314 -14.956009 -2.0576477
7871.jpg -13.411194 -10.317085 2.6599884
7872.jpg -5.975853 -16.52269 1.7067719
7873.jpg 8.476616 9.49675 1.2076416
7874.jpg -3.5728912 -2.3973312 1.0263519
7875.jpg -3.3468475 -7.930542 2.568039
7876.jpg -3.9507446 -22.31739 -0.37973022
7877.jpg 25.792534 -5.0095596 -7.5298157
7878.jpg -41.49241 25.522827 -3.6619492
7879.jpg 5.359558 -6.1878204 0.96110535
7880.jpg -14.954018 -3.9850464 1.5434723
7881.jpg 22.289688 -7.3443985 -3.575508
7882.jpg 11.767342 19.965637 3.7867737
7883.jpg -32.674187 1.7081757 3.9838562
7884.jpg -22.158752 -23.153084 5.6789246
7885.jpg -7.0421143 -10.065697 0.5756073
7886.jpg 13.748772 -4.9003296 -1.9046326
7887.jpg -14.8821945 -34.612213 8.208321
7888.jpg 14.554352 -18.663612 -5.3391113
7889.jpg -31.744423 1.897728 -5.6059723
7890.jpg -3.9524994 -11.931747 1.9411163
7891.jpg 4.2122803 -3.0865402 -0.3483429
7892.jpg 0.92066956 -7.4809036 -1.4152832
7893.jpg 3.486992 -0.17997742 -2.1877747
7894.jpg 35.778442 -13.196327 -5.199829
7895.jpg 11.943497 -25.633331 -6.6734467
7896.jpg -7.485916 -9.246857 -0.4219818
7897.jpg 20.139145 -9.031006 0.4785614
7898.jpg 11.965324 -5.2769012 -2.0809174
7899.jpg -0.46348572 -10.891258 -0.5593109
7900.jpg 4.700287 -7.98378 0.15945435
7901.jpg -37.227264 -9.347992 6.276932
7902.jpg 16.388557 -15.362564 -1.7646179
7903.jpg 6.5475006 -16.078773 -0.109436035
7904.jpg -9.711014 -1.1150894 1.0182495
7905.jpg -13.005463 1.5603485 0.12883759
7906.jpg -13.813133 -25.084564 3.4639664
7907.jpg -15.30806 -9.787369 1.6205978
7908.jpg -50.02935 -20.29103 14.662247
7909.jpg 12.726944 -5.637802 0.05870056
7910.jpg 38.649017 -15.117157 -5.542572
7911.jpg -38.577957 -11.436913 6.861435
7912.jpg 3.267807 -15.18689 -2.6988144
7913.jpg 38.32245 -8.516937 -6.8134995
7914.jpg -17.923248 -9.003548 1.1142273
7915.jpg -59.128044 6.1134644 3.8354416
7916.jpg -9.724083 -17.735626 1.1374054
7917.jpg -6.961792 -18.149933 0.84025574
7918.jpg 3.8256378 -15.136208 -0.32052612
7919.jpg -6.0108643 -13.538376 0.1534195
7920.jpg 7.310646 -6.6919327 -0.7434387
7921.jpg 3.8925323 -19.459808 0.11638641
7922.jpg 5.5009155 -13.287529 -0.59924316
7923.jpg 21.333374 -13.203484 -3.0079117
7924.jpg -0.37496948 -9.411697 -1.4435425
7925.jpg 19.08635 21.055923 2.372795
7926.jpg -20.256279 -14.815773 4.588646
7927.jpg 3.5225067 -17.28949 -0.20455933
7928.jpg 3.382576 5.577881 0.4199524
7929.jpg -22.773087 -17.635857 6.616913
7930.jpg 4.898041 -0.115615845 1.0683289
7931.jpg -13.688217 2.8019562 1.9681549
7932.jpg 12.077156 -11.293777 -0.64801025
7933.jpg 4.153061 -3.1547012 2.012535
7934.jpg 0.957489 -16.17228 -1.1167908
7935.jpg 9.27459 -12.099518 -1.4706879
7936.jpg 0.73017883 3.3594131 0.86932373
7937.jpg -16.304878 -8.589363 3.6004486
7938.jpg -0.3416443 -18.50132 -0.38074493
7939.jpg 6.639374 -9.680603 -1.504509
7940.jpg -5.543228 -10.385651 -7.1453476
7941.jpg 13.251274 -5.451332 -0.15713501
7942.jpg -15.730713 1.5069809 -1.4242249
7943.jpg -0.91773987 -7.2128525 -0.2454834
7944.jpg 0.89164734 -7.7808456 -0.38909912
7945.jpg 24.781418 -7.768791 -2.2580338
7946.jpg -22.911667 -2.8215027 1.6761932
7947.jpg 23.631653 -19.492157 -4.6358643
7948.jpg -9.840981 -16.76342 2.0311203
7949.jpg 2.0090637 -2.0684357 -1.4551697
7950.jpg -56.806522 19.512062 -8.669197
7951.jpg 8.987488 -6.8819046 0.12425995
7952.jpg -7.5856476 -7.494789 0.62254333
7953.jpg -4.505783 1.164299 0.15080261
7954.jpg 10.353638 -20.472878 -2.2101135
7955.jpg 1.3804321 3.9193573 3.200592
7956.jpg 4.0898666 -19.288208 -0.90293884
7957.jpg 2.6796417 -9.236916 -0.52306366
7958.jpg 9.8390045 -3.8450394 1.195198
7959.jpg 2.5118713 -4.9859467 0.51101685
7960.jpg 13.707947 -10.399353 -1.0828094
7961.jpg -3.08786 -4.9925003 0.5670166
7962.jpg -5.8827515 -13.567528 -0.51008606
7963.jpg 8.546104 -14.189148 -0.91010284
7964.jpg 3.2477875 -4.163475 0.49214172
7965.jpg -5.514572 3.3521118 1.2954407
7966.jpg 0.8176422 -10.143105 -0.20848083
7967.jpg 3.3119888 0.08683777 1.0618896
7968.jpg 14.005417 -8.85318 -0.14852905
7969.jpg 0.4006958 -19.228851 0.4189148
7970.jpg -6.564934 1.0027008 -2.1530304
7971.jpg 15.021042 -1.0449371 0.37490845
7972.jpg 23.379425 -15.178864 0.25468445
7973.jpg -0.13995361 -20.249504 -0.41810608
7974.jpg 13.296188 -6.939705 -0.05445099
7975.jpg -11.360855 -17.252525 2.7643204
7976.jpg 26.162018 -26.324982 -8.480133
7977.jpg 0.6347809 -5.5241394 1.1996307
7978.jpg 6.7044754 -7.7742615 -1.7561417
7979.jpg 21.146828 14.649353 2.2882004
7980.jpg -20.962769 -3.3816986 3.5745163
7981.jpg -30.001434 4.6563416 0.64240265
7982.jpg -35.690865 1.9570007 -0.47013855
7983.jpg -7.747864 -14.069481 1.5371933
7984.jpg 5.6456757 2.9518585 0.49690247
7985.jpg -14.178902 -4.654213 1.1247406
7986.jpg -3.3227081 -28.650803 1.8461304
7987.jpg 7.0496826 -16.28218 -0.30397797
7988.jpg -5.8089905 -18.116364 1.3327026
7989.jpg 1.1817856 -17.721428 -0.5354309
7990.jpg 3.0486603 -6.915245 -0.0073394775
7991.jpg -6.5267944 -17.216705 0.23358154
7992.jpg 1.2555695 -4.995926 -0.28967285
7993.jpg 51.755554 13.209801 9.365295
7994.jpg -37.96272 -17.646675 5.982315
7995.jpg -0.36665344 -14.367523 -1.1819916
7996.jpg 5.275879 -16.469849 -2.9936523
7997.jpg -8.822746 -4.999634 0.823822
7998.jpg 33.27025 -9.651192 -3.5385666
7999.jpg 34.362183 -7.122452 -4.9326477
8000.jpg 5.5801086 -15.488358 -1.3738251
8001.jpg -6.4924088 -15.501488 1.6951447
8002.jpg 1.8040619 -10.785942 0.1257019
8003.jpg 9.338585 -10.980827 -1.3026352
8004.jpg 0.015678406 -6.4020233 1.5525742
8005.jpg -12.82029 -13.583771 2.812027
8006.jpg 5.261551 -13.562927 -1.4726257
8007.jpg -10.734596 -17.033417 -0.511528
8008.jpg -13.380905 -14.246117 0.8226471
8009.jpg 18.157677 -1.5670624 -3.827179
8010.jpg 16.846504 -17.180298 -3.044983
8011.jpg 2.7542038 -8.594894 -0.11651611
8012.jpg -35.433693 -7.2226257 3.8202667
8013.jpg 0.9669571 -15.005745 -0.60835266
8014.jpg 4.4765472 -4.4655457 0.1847229
8015.jpg 7.6945724 -3.4575348 -0.15953064
8016.jpg 0.05937195 -16.94638 0.011932373
8017.jpg 2.061699 -5.7723694 0.12004852
8018.jpg -1.279068 -12.586609 0.26007843
8019.jpg 2.41111 6.784012 1.0536575
8020.jpg -19.546234 -4.539345 2.9433136
8021.jpg -21.155273 -12.791962 1.4523926
8022.jpg -13.301033 -13.395042 3.5440063
8023.jpg -2.3719788 -2.894577 -0.07771301
8024.jpg -44.86606 -2.1755447 3.7141418
8025.jpg -4.886322 -8.2092285 0.9638901
8026.jpg -16.472687 13.229256 1.0569
8027.jpg 32.42914 -19.851517 -8.4598465
8028.jpg -18.455116 -8.724289 2.7532349
8029.jpg -5.910446 -4.5630035 -1.0344086
8030.jpg 4.338295 -5.367859 1.7206192
8031.jpg -6.2897034 -12.158463 1.6989212
8032.jpg 6.7175217 -9.782364 -1.6118927
8033.jpg 5.997528 -23.741722 -3.7274933
8034.jpg -9.470955 -9.837784 0.45033264
8035.jpg 16.226639 -13.273651 -0.32992554
8036.jpg 45.603455 -11.860176 -6.569107
8037.jpg -29.897842 -4.8038177 1.9130249
8038.jpg 13.113388 -6.492882 -3.7154999
8039.jpg -1.7663422 -14.674828 -0.19212341
8040.jpg -32.410805 -15.268097 8.00354
8041.jpg -3.6187286 -39.45353 -2.9855118
8042.jpg -2.9339294 -13.857208 -1.3877716
8043.jpg 7.985985 -0.74585724 -0.78476715
8044.jpg 11.27626 -3.8121185 1.4557037
8045.jpg -21.04583 30.919617 -7.3245163
8046.jpg 9.418594 -16.174377 -0.843956
8047.jpg -0.78570557 -9.440216 -0.65415955
8048.jpg -0.7872467 -5.003525 -0.8825226
8049.jpg 9.960541 -6.504204 -1.0874481
8050.jpg 5.72303 -10.581139 -1.1596069
8051.jpg 12.385666 -14.147362 -0.97117615
8052.jpg 11.754547 1.5236511 0.2151947
8053.jpg 30.471466 -4.7663803 -1.3515015
8054.jpg 12.627884 12.383652 0.66776276
8055.jpg -4.9167175 37.231033 -2.0718613
8056.jpg 24.0867 -15.8979645 -5.7078247
8057.jpg -22.455963 -8.565369 0.5519028
8058.jpg -6.0212708 -12.56459 1.2935715
8059.jpg 3.9947433 -14.069336 -0.9222336
8060.jpg 5.5691986 -10.825562 -1.0257416
8061.jpg -5.746155 -0.85472107 -0.7071762
8062.jpg -0.5985718 -9.387711 -0.3476715
8063.jpg 1.6934204 -8.7126465 -1.0604401
8064.jpg -11.681511 -5.7904053 1.6976929
8065.jpg 16.985245 -8.838058 -0.3067932
8066.jpg 21.592415 -10.842224 -4.9913635
8067.jpg 2.7704468 -10.023636 -2.0291977
8068.jpg 14.630516 -7.2669983 -3.1116333
8069.jpg 17.398636 -19.50428 -3.522049
8070.jpg -1.0216827 -7.873863 -1.697937
8071.jpg -14.674011 -5.2972183 -0.07330322
8072.jpg -5.3869705 -6.773262 0.30923462
8073.jpg 3.1497803 -3.717186 -0.1621399
8074.jpg -5.5431976 -15.303864 0.4107666
8075.jpg -2.9528809 -14.832298 0.72724915
8076.jpg -19.055298 -13.015625 1.7083511
8077.jpg -2.1611328 -12.887451 0.5928726
8078.jpg 3.2078934 -6.4617615 -2.1939087
8079.jpg 31.32483 -10.91835 -5.818344
8080.jpg 7.647415 -10.720154 -0.5570984
8081.jpg 6.6322784 -4.0431976 -0.51107025
8082.jpg 22.85147 4.5981293 3.8630066
8083.jpg -1.549118 -8.667213 0.51838684
8084.jpg 0.0041656494 -5.864517 -1.014328
8085.jpg 0.48762512 -14.296043 -1.1232605
8086.jpg 6.880661 -15.560455 0.050880432
8087.jpg 1.8323212 -9.738373 -0.17904663
8088.jpg 25.876602 -17.341843 -6.6360474
8089.jpg 8.3276825 -7.882057 -0.31995392
8090.jpg 32.576813 3.0926743 -1.9522476
8091.jpg -55.269707 -10.102745 8.992233
8092.jpg 22.061783 -22.7734 -6.598999
8093.jpg 11.420822 -10.011993 -0.75025177
8094.jpg 7.0875854 -14.788971 -2.2883453
8095.jpg -12.933556 -16.3134 2.0430145
8096.jpg 9.526642 0.48728943 -0.88978577
8097.jpg 23.806564 -15.280869 -6.77771
8098.jpg 0.3163452 -12.276062 -0.3265381
8099.jpg -7.4173737 -12.425362 0.54067993
8100.jpg -5.8589935 -16.36728 0.30981445
8101.jpg 1.069313 -2.2510529 0.28318787
8102.jpg -2.2299194 -8.325432 0.7750702
8103.jpg 2.1193771 -21.757172 0.50292206
8104.jpg -7.795082 4.8796234 -0.39987183
8105.jpg -9.853088 -7.834244 1.3611374
8106.jpg 2.2410278 -9.8684845 -2.167923
8107.jpg 16.347397 -14.065758 -1.5007782
8108.jpg -11.108414 1.2327347 0.3149109
8109.jpg 13.05027 -5.349083 -2.3671112
8110.jpg 6.102997 -24.954147 -4.0816345
8111.jpg -5.5069275 -1.0892258 2.3285217
8112.jpg 3.5526428 -11.327011 0.4603424
8113.jpg -6.1873016 -3.482872 1.5778885
8114.jpg -3.535118 -3.2939453 1.9847107
8115.jpg 7.162323 -11.346191 0.7103348
8116.jpg 8.506058 1.7706528 -0.30769348
8117.jpg 19.416214 -12.677902 -2.142273
8118.jpg -2.3220367 4.657257 1.5960159
8119.jpg -29.274155 -8.634071 5.140091
8120.jpg -40.925865 -19.777542 9.740829
8121.jpg -22.43119 -12.505074 3.7779846
8122.jpg -21.108475 -1.7574921 2.422699
8123.jpg 2.2440643 -14.481743 -1.2470627
8124.jpg 4.151802 -14.515068 -1.3770676
8125.jpg -1.1370697 -4.2640533 0.9514923
8126.jpg -1.9559784 -1.7053375 0.038879395
8127.jpg 12.016495 -5.897476 -0.63868713
8128.jpg 22.552399 -16.656097 -3.2085724
8129.jpg 10.333618 -6.03553 -0.70092773
8130.jpg -8.72554 -19.639282 0.057769775
8131.jpg -23.498398 -11.848137 5.4813843
8132.jpg -4.5736847 -16.105026 0.6392822
8133.jpg -13.462318 -13.167923 3.084343
8134.jpg -1.6240768 -19.800041 0.4493103
8135.jpg -8.748306 -11.837631 0.9824524
8136.jpg -34.976524 0.48783875 -0.69664764
8137.jpg -18.791504 22.418228 -2.9398499
8138.jpg 4.194824 -22.472748 -1.0473785
8139.jpg 7.204033 -23.53405 -2.3336945
8140.jpg 19.603622 0.16506958 0.9371109
8141.jpg -0.9442749 -10.201263 0.5931854
8142.jpg 5.028076 0.3115387 -0.1765747
8143.jpg 4.0671616 -3.9519348 -0.33657837
8144.jpg 12.783371 -10.036316 -0.74372864
8145.jpg -21.069206 -25.958237 2.7256775
8146.jpg 19.212265 17.858803 5.548851
8147.jpg 16.926384 -7.4192963 -4.95417
8148.jpg -20.153008 -17.924515 5.1112747
8149.jpg 15.128975 -3.6069183 -1.9038544
8150.jpg -13.959427 -8.777138 1.335495
8151.jpg 2.8027725 -10.769684 -0.11709595
8152.jpg 11.13295 -4.496704 1.4118118
8153.jpg 9.158592 -16.898666 -1.1378403
8154.jpg 1.2073822 -7.768486 0.12966919
8155.jpg 3.7036285 -5.372589 0.9696121
8156.jpg -0.028717041 -6.42585 -0.27737427
8157.jpg -1.70224 -5.8400574 -0.78829956
8158.jpg 11.388977 -1.8101044 -0.8494568
8159.jpg -15.302361 -21.720695 2.5480347
8160.jpg 5.27124 -1.1531372 0.7899399
8161.jpg 31.534119 -5.6510315 -1.4002075
8162.jpg 2.0817413 -12.355629 -0.009994507
8163.jpg 21.232285 -15.016365 -4.183426
8164.jpg -4.1713867 -7.258011 1.301033
8165.jpg -12.679237 -1.9331665 -0.15298462
8166.jpg 20.661041 2.0650177 -0.5925751
8167.jpg -5.502968 -9.941238 0.6336212
8168.jpg 6.5695953 -15.277161 -2.4536362
8169.jpg 25.560883 -16.286331 -6.302147
8170.jpg 8.727615 -7.425476 -1.848999
8171.jpg 0.109695435 -0.35159302 1.0178986
8172.jpg 21.165329 -14.855194 -3.5436554
8173.jpg -14.060509 -9.392128 1.2046509
8174.jpg 9.495377 -14.405472 -1.3229675
8175.jpg 17.381813 -12.126984 -1.1890869
8176.jpg -2.258606 -19.611023 -1.15448
8177.jpg 5.8490753 -7.781151 -1.8955994
8178.jpg 5.7325516 -5.6163635 -1.3018494
8179.jpg 3.6164017 -0.39500427 -0.06323242
8180.jpg 9.691925 -12.018433 -1.5104141
8181.jpg -3.0700226 -12.152397 0.17152405
8182.jpg 35.43286 -14.021736 -6.7606506
8183.jpg -0.7110138 -0.017364502 0.15815735
8184.jpg -4.3133545 -8.303825 1.9144363
8185.jpg 0.20466614 -9.697556 -1.432663
8186.jpg 4.0561523 -21.413643 -1.853241
8187.jpg -13.656647 -11.239738 0.3746643
8188.jpg 1.2904663 -11.868729 0.29042816
8189.jpg -16.646423 -4.8124466 -3.4585876
8190.jpg -0.09542847 -8.399147 0.19972229
8191.jpg -1.2586517 -7.1154404 -0.67261505
8192.jpg -8.996155 -21.543755 2.2561798
8193.jpg 0.896286 -10.822144 -1.0846481
8194.jpg -7.2467346 -8.514984 -0.0061798096
8195.jpg -1.935791 -14.057846 -1.1332855
8196.jpg 7.769333 -7.277649 -1.2262115
8197.jpg 1.9570618 3.6298828 -0.72709656
8198.jpg 8.557434 -8.824585 -0.037719727
8199.jpg -8.234024 -6.510788 1.1994476
8200.jpg -34.848877 -7.984932 4.8673096
8201.jpg -3.264206 -18.247322 0.8505249
8202.jpg 0.6934891 0.13902283 0.63171387
8203.jpg 13.083893 -8.407394 -0.34077454
8204.jpg 13.693069 -2.3277283 0.6643219
8205.jpg 39.860092 17.012604 9.14978
8206.jpg -30.583054 -0.36628723 -0.93278503
8207.jpg 2.9943695 -5.861885 0.981781
8208.jpg 2.8630524 -14.342827 -0.67007446
8209.jpg 4.5560303 -5.6062927 0.74832916
8210.jpg 18.328056 -20.644821 -1.5934906
8211.jpg 6.499756 -9.902588 -0.3227234
8212.jpg 20.212723 -15.369873 -3.3760529
8213.jpg -3.075531 -19.991447 -0.66991425
8214.jpg 20.11081 -16.576889 -2.5754547
8215.jpg 35.000763 22.694046 12.492165
8216.jpg 0.7741699 -19.872833 -0.53704834
8217.jpg -41.999027 4.0423584 1.5491333
8218.jpg 24.274796 -7.490082 -5.4375763
8219.jpg 9.919807 -10.626831 -0.94921875
8220.jpg 9.839745 -12.826202 -1.7927856
8221.jpg 17.318115 4.331833 -0.038475037
8222.jpg -11.682381 -15.532631 2.704193
8223.jpg -13.614456 -26.70279 2.8705597
8224.jpg 45.601532 1.2174835 1.811203
8225.jpg 20.396965 -11.145996 -2.7374268
8226.jpg 0.83244324 -10.068954 -1.0481415
8227.jpg -7.002075 -0.35121155 -0.5089569
8228.jpg -36.641655 -6.543213 5.578583
8229.jpg 4.986923 -24.906967 -2.0183563
8230.jpg 10.142883 0.49446106 1.6935577
8231.jpg -5.5693054 4.404625 1.4482117
8232.jpg 7.8933334 -8.932777 -2.760849
8233.jpg -11.69606 -9.308929 1.5111008
8234.jpg 4.671913 -14.4535675 0.4364624
8235.jpg 18.449234 -9.116531 -2.213745
8236.jpg 5.1637344 -12.021004 0.10592651
8237.jpg 3.5740204 -5.26709 -0.03263855
8238.jpg 1.1133118 -19.72364 -3.0887146
8239.jpg 18.74858 -8.017853 -1.7979584
8240.jpg 28.111084 4.6025696 22.117722
8241.jpg 1.554657 -8.024628 -0.14047241
8242.jpg -12.052055 -3.353592 -0.07859802
8243.jpg 6.063881 2.031433 -3.2930832
8244.jpg 0.28131104 -11.091629 0.62574005
8245.jpg -4.8452606 -6.3920135 0.7216034
8246.jpg 5.605896 -5.8195496 -1.3345947
8247.jpg 27.400108 -4.6705246 2.1653442
8248.jpg -16.519432 -8.235115 -0.3899536
8249.jpg 0.21113586 -20.882599 0.55075073
8250.jpg 1.0023956 -11.062332 0.34684753
8251.jpg -14.178719 -4.737175 3.8813324
8252.jpg -6.8931885 -4.9085464 -0.101623535
8253.jpg -4.484543 -9.567329 -0.31654358
8254.jpg 16.19011 -11.890099 -1.5028152
8255.jpg -13.096756 -5.7238083 0.42193604
8256.jpg 37.280685 1.5290833 -1.1544495
8257.jpg -21.898216 -15.302963 3.643753
8258.jpg -0.24145508 7.302902 -0.034423828
8259.jpg -2.483902 -8.904678 -1.0588684
8260.jpg -0.20640564 -10.384125 -0.001159668
8261.jpg 16.819717 4.8659134 1.5780792
8262.jpg -11.587944 5.1753845 0.42268372
8263.jpg 2.9268265 -13.032791 0.36806488
8264.jpg -0.12986755 -0.66378784 1.4302368
8265.jpg 18.79306 -7.7438583 -3.1190186
8266.jpg -5.7542877 -3.4391174 0.44155884
8267.jpg 4.821762 13.315735 0.094184875
8268.jpg 21.9543 -4.2943954 2.2364197
8269.jpg -2.8093567 -7.4140167 1.586029
8270.jpg -2.5908356 -7.8341217 -0.7708435
8271.jpg -0.27301025 -8.117676 -0.26948547
8272.jpg 7.2239685 -13.352814 -2.5318298
8273.jpg -1.6227722 -9.457649 -1.7495956
8274.jpg -39.495106 -4.273117 4.3971405
8275.jpg -11.755157 -17.391373 2.4176025
8276.jpg -1.0550537 -19.810516 0.2277832
8277.jpg 8.564697 3.0155487 -0.8252106
8278.jpg 10.870911 -4.154106 -1.6093597
8279.jpg -18.774048 -1.7035217 2.084076
8280.jpg 5.7462616 -3.2762146 0.4457245
8281.jpg -0.93400574 -14.000313 0.90556335
8282.jpg 12.199661 -4.300377 -0.8604431
8283.jpg -7.719635 -14.658501 -0.037841797
8284.jpg -20.939148 -8.088272 0.7879486
8285.jpg 38.197662 -9.914352 -1.6344757
8286.jpg -33.84047 -7.2178726 0.27548218
8287.jpg -1.4189072 1.172699 1.2399445
8288.jpg 6.1972275 -11.728493 -1.3745575
8289.jpg 3.4857483 -16.331589 -0.66322327
8290.jpg 11.977325 -0.52212524 -1.2122955
8291.jpg -9.455132 -10.165535 -0.3352356
8292.jpg -42.49971 -14.910553 5.1736145
8293.jpg 14.65712 -12.27887 -1.2667847
8294.jpg 25.324097 -0.8307724 -1.0373535
8295.jpg 43.288025 -7.283951 -3.4599838
8296.jpg 11.147415 5.014282 -0.46046448
8297.jpg 24.632523 -9.530029 -1.9871368
8298.jpg 3.3115387 -13.707939 -1.1508865
8299.jpg 31.484833 -7.722946 -0.82257843
8300.jpg 23.433762 -12.404488 -2.3327484
8301.jpg -1.0002365 -9.98275 -0.18550873
8302.jpg -5.822174 -6.46167 4.7373734
8303.jpg 0.9999542 12.683235 0.38685608
8304.jpg 34.62404 -9.391098 -3.3444214
8305.jpg 4.555786 -7.927597 0.502182
8306.jpg 13.21566 -2.1929932 1.6075058
8307.jpg 15.937805 -9.867401 -1.5957794
8308.jpg -1.3950806 -3.2145233 0.23390198
8309.jpg 18.726166 5.1266785 0.6176605
8310.jpg -12.819801 -5.3136673 0.83239746
8311.jpg 26.81485 -9.552101 -3.6341324
8312.jpg 13.533852 -10.327568 -1.2294159
8313.jpg -14.919594 -8.733681 1.4275513
8314.jpg 6.396866 -3.328308 -0.97789764
8315.jpg 4.5066147 -10.271042 0.12046814
8316.jpg -0.38653564 -2.3009949 0.04537964
8317.jpg 4.8268433 0.52279663 0.5133972
8318.jpg 4.8792114 -0.7913132 0.33374023
8319.jpg 27.075058 -11.191132 -5.0425415
8320.jpg -12.80249 -11.018936 0.915184
8321.jpg -15.399017 -13.04126 4.2496033
8322.jpg 24.523613 -10.556488 -3.7266846
8323.jpg -1.0073547 -0.330307 0.15424347
8324.jpg -1.5723267 -8.348862 -1.0243988
8325.jpg -34.187103 17.528503 -5.7085342
8326.jpg -8.588028 -12.049477 1.5492706
8327.jpg -43.615128 -15.3498535 8.690582
8328.jpg 9.035507 -7.369156 -0.0565567
8329.jpg 6.17704 -10.949158 -1.2413177
8330.jpg 8.684357 -7.9602966 -1.2829437
8331.jpg -8.182793 -21.921036 1.2147675
8332.jpg -5.5186005 -8.779999 0.5277786
8333.jpg -9.558495 -11.943367 1.0230408
8334.jpg 2.0752258 -5.272621 -1.0288925
8335.jpg 32.47104 -21.71988 -6.642151
8336.jpg 4.6673813 -4.755371 -0.5827179
8337.jpg -9.343903 -1.3057938 -0.7117996
8338.jpg 34.649582 -21.96576 -5.943817
8339.jpg 26.55806 -9.032959 -2.463745
8340.jpg -6.5841675 -5.397743 1.1997757
8341.jpg -7.9566956 -15.479752 0.5351105
8342.jpg -9.75 -3.608757 -1.2766876
8343.jpg -3.8369446 0.17463684 1.6176224
8344.jpg 0.8034668 -9.020988 -0.122787476
8345.jpg 36.59642 -1.6431198 -0.90973663
8346.jpg -40.023285 -24.26326 10.369278
8347.jpg -21.032898 -12.286758 3.1508026
8348.jpg 1.4840927 -9.794304 0.5701294
8349.jpg 5.853668 -10.866913 0.07912445
8350.jpg -11.847534 -18.591232 3.5858154
8351.jpg 3.6762695 -18.761475 -1.9404602
8352.jpg 8.9991 -13.182655 -1.2320862
8353.jpg -21.347198 -7.4858704 0.9354553
8354.jpg 1.2283173 2.3055573 0.19384766
8355.jpg 32.193695 -2.3009186 -5.7678223
8356.jpg -6.649582 -2.1164932 0.73727417
8357.jpg -0.92406464 -16.001053 -0.25878906
8358.jpg 9.258408 -2.0464325 -0.73809814
8359.jpg 0.2776947 -0.5675049 0.5255432
8360.jpg -11.593636 -13.5772705 1.5857544
8361.jpg 22.81932 -1.8794403 -2.0812073
8362.jpg -34.754417 -16.320023 1.2419357
8363.jpg 10.130058 -3.7708511 1.3775711
8364.jpg 12.301895 -4.384819 -1.0502625
8365.jpg 30.663605 -9.402084 -3.9690628
8366.jpg -3.2261505 -12.497406 0.5592804
8367.jpg 0.9162445 2.105362 1.0089264
8368.jpg 20.592514 11.0074005 4.14711
8369.jpg -4.082367 -10.306328 0.97784424
8370.jpg 7.893219 -13.026161 -1.6171875
8371.jpg -20.27356 -24.886116 6.507408
8372.jpg 2.0746536 -7.2544785 0.643219
8373.jpg -8.782211 3.2773743 1.2588043
8374.jpg 15.602028 8.16745 0.52498627
8375.jpg 6.2343597 -13.772545 0.12398529
8376.jpg -32.131027 14.973129 -4.345001
8377.jpg 21.91848 -11.812881 -2.8081665
8378.jpg -0.69158936 -0.06764221 -0.6049576
8379.jpg -4.9140167 -5.679901 0.15718079
8380.jpg -12.999573 -9.902603 0.7698059
8381.jpg 4.304779 -11.669182 -0.33926392
8382.jpg 26.968071 -5.142975 0.5604553
8383.jpg 22.208344 -7.0677185 -1.0775528
8384.jpg -4.1082153 -15.290298 2.06604
8385.jpg -33.39585 -24.275978 9.354202
8386.jpg -6.9032593 -7.5806274 0.8623581
8387.jpg 8.212418 -10.361229 -2.5731964
8388.jpg 7.7320633 -15.835121 -2.1140594
